id,number of bedrooms,number of bathrooms,living area,waterfront present,condition of the house,Distance from the airport,Number of schools nearby,Lattitude,Longitude,Price
6762827221.0,3.0,2.5,2720.0,0.0,3.0,80.0,1.0,52.5644,-114.364,299900
6762827233.0,2.0,1.0,790.0,0.0,4.0,63.0,1.0,52.7603,-114.478,299800
6762827667.0,3.0,2.3,1870.0,0.0,3.0,76.0,2.0,52.7215,-114.357,288400
6762827754.0,3.0,1.8,2380.0,0.0,3.0,67.0,3.0,52.728,-114.412,285000
6762828167.0,3.0,2.5,2030.0,0.0,3.0,77.0,1.0,52.5791,-114.219,275000
6762828381.0,3.0,1.8,1390.0,0.0,3.0,50.0,1.0,52.7817,-114.55,270000
6762828795.0,6.0,2.0,2220.0,0.0,3.0,80.0,3.0,52.5277,-114.417,260000
6762828981.0,3.0,2.5,1990.0,0.0,3.0,70.0,1.0,52.6239,-114.354,256750
6762829008.0,3.0,1.5,1060.0,0.0,3.0,59.0,1.0,52.6593,-114.341,255000
6762829196.0,3.0,2.0,1170.0,0.0,3.0,64.0,2.0,52.5633,-114.456,250000
6762829333.0,2.0,1.0,1140.0,0.0,3.0,50.0,3.0,52.7487,-114.553,249900
6762829436.0,3.0,1.5,1780.0,0.0,3.0,74.0,2.0,52.7212,-114.502,246000
6762829619.0,2.0,1.8,1330.0,0.0,3.0,77.0,2.0,52.6767,-114.471,240000
6762829947.0,5.0,2.0,1930.0,0.0,3.0,50.0,1.0,52.7373,-114.527,230000
6762830127.0,2.0,1.0,1396.0,0.0,3.0,76.0,3.0,52.8674,-114.197,225000
6762830264.0,3.0,1.0,1060.0,0.0,5.0,64.0,2.0,52.431,-114.189,220000
6762830265.0,4.0,2.5,2160.0,0.0,3.0,76.0,3.0,52.4968,-114.421,220000
6762830361.0,3.0,1.0,1020.0,0.0,3.0,69.0,3.0,52.7475,-114.536,218000
6762830535.0,3.0,1.0,1240.0,0.0,4.0,74.0,3.0,52.7466,-114.459,210000
6762830780.0,4.0,1.0,1310.0,0.0,3.0,76.0,1.0,52.7684,-114.56,200000
6762830862.0,4.0,2.0,2030.0,0.0,3.0,78.0,1.0,52.7294,-114.451,199000
6762830910.0,3.0,1.8,1380.0,0.0,3.0,65.0,2.0,52.599,-114.283,195000
6762830911.0,2.0,1.0,1080.0,0.0,4.0,57.0,3.0,52.6092,-114.511,195000
6762831023.0,2.0,1.8,1100.0,0.0,3.0,63.0,1.0,52.6436,-114.508,189650
6762831184.0,3.0,1.8,1230.0,0.0,4.0,77.0,2.0,52.5471,-114.469,175000
6762831422.0,3.0,1.0,1010.0,0.0,3.0,60.0,1.0,52.9227,-114.091,150000
6762810197.0,4.0,5.5,5060.0,0.0,3.0,79.0,3.0,52.8545,-114.4,2150000
6762810446.0,3.0,2.5,3160.0,0.0,4.0,59.0,3.0,52.8451,-114.406,1600000
6762811058.0,3.0,1.8,1610.0,0.0,3.0,67.0,2.0,52.8579,-114.477,1180000
6762811074.0,3.0,2.8,2890.0,0.0,4.0,56.0,3.0,52.8805,-114.393,1170000
6762811106.0,6.0,4.5,6040.0,0.0,3.0,52.0,1.0,52.7922,-114.193,1150000
6762811267.0,4.0,3.0,3600.0,0.0,4.0,65.0,1.0,52.8166,-114.306,1080000
6762811339.0,4.0,3.3,3440.0,0.0,3.0,75.0,3.0,52.8776,-114.374,1050000
6762811340.0,4.0,2.5,3030.0,0.0,4.0,74.0,3.0,52.8106,-114.383,1050000
6762811341.0,4.0,3.8,3860.0,0.0,3.0,59.0,2.0,52.7696,-114.185,1050000
6762811481.0,4.0,3.0,4260.0,0.0,3.0,78.0,1.0,52.8174,-114.172,1000000
6762811815.0,4.0,2.8,2080.0,0.0,3.0,73.0,1.0,52.9037,-114.548,940000
6762811888.0,3.0,1.5,1660.0,0.0,3.0,65.0,2.0,52.8652,-114.548,926300
6762812001.0,4.0,3.3,3340.0,0.0,3.0,77.0,3.0,52.8977,-114.326,910000
6762812454.0,4.0,3.3,3090.0,0.0,3.0,80.0,2.0,52.998,-114.578,850000
6762812920.0,4.0,2.8,2410.0,0.0,5.0,68.0,3.0,52.9007,-114.589,805000
6762813363.0,4.0,2.5,2350.0,0.0,4.0,69.0,3.0,52.7778,-114.343,770000
6762813703.0,4.0,2.5,2930.0,0.0,3.0,51.0,3.0,52.8237,-114.237,749000
6762814775.0,3.0,2.0,2000.0,0.0,4.0,56.0,3.0,52.8861,-114.531,677000
6762814968.0,4.0,2.5,2600.0,0.0,3.0,63.0,1.0,52.7583,-114.336,665000
6762815049.0,3.0,2.5,2450.0,0.0,3.0,64.0,1.0,52.9242,-114.206,660000
6762815124.0,3.0,2.5,2670.0,0.0,3.0,51.0,3.0,52.8572,-114.216,657500
6762815133.0,4.0,1.8,2740.0,0.0,3.0,74.0,2.0,52.7745,-114.453,657000
6762815149.0,4.0,2.5,2860.0,0.0,3.0,65.0,1.0,52.8132,-114.216,655000
6762815369.0,4.0,1.8,2260.0,0.0,4.0,66.0,3.0,52.9195,-114.397,648360
6762815559.0,4.0,2.5,3240.0,0.0,3.0,63.0,2.0,52.8598,-114.247,635700
6762815755.0,3.0,1.8,2060.0,0.0,4.0,61.0,2.0,52.8959,-114.334,625000
6762815860.0,4.0,2.5,2980.0,0.0,3.0,76.0,3.0,52.7689,-114.066,622500
6762816235.0,4.0,2.8,2750.0,0.0,3.0,51.0,1.0,52.5866,-114.51,604700
6762816279.0,3.0,1.8,1650.0,0.0,5.0,56.0,2.0,52.9173,-114.511,600000
6762816529.0,4.0,3.0,2170.0,0.0,4.0,71.0,3.0,52.8591,-114.283,592500
6762816670.0,4.0,1.8,3000.0,0.0,3.0,53.0,2.0,52.7565,-114.392,585000
6762817452.0,4.0,2.3,2350.0,0.0,4.0,52.0,3.0,52.7879,-114.319,555000
6762818984.0,3.0,2.3,1670.0,0.0,3.0,53.0,2.0,52.8774,-114.586,505000
6762819033.0,2.0,1.8,2860.0,1.0,3.0,52.0,2.0,52.5576,-114.579,503000
6762819417.0,2.0,1.8,1560.0,0.0,4.0,78.0,1.0,52.8647,-114.545,494400
6762819437.0,4.0,2.0,1640.0,0.0,3.0,70.0,1.0,52.8962,-114.555,492000
6762819733.0,5.0,2.3,2230.0,0.0,3.0,66.0,1.0,52.9766,-114.266,482000
6762819765.0,4.0,2.3,3250.0,0.0,4.0,51.0,2.0,52.5796,-114.284,480000
6762819931.0,3.0,2.3,1820.0,0.0,3.0,60.0,3.0,52.9506,-114.3,475000
6762821591.0,3.0,2.3,1470.0,0.0,3.0,64.0,2.0,52.7688,-114.577,432000
6762821592.0,3.0,2.8,2200.0,0.0,3.0,72.0,1.0,52.8906,-114.249,432000
6762821610.0,3.0,3.5,1900.0,0.0,3.0,68.0,1.0,52.774,-114.575,431500
6762821638.0,4.0,3.0,3220.0,0.0,3.0,76.0,2.0,52.6508,-114.403,430000
6762821639.0,2.0,2.5,1520.0,0.0,3.0,71.0,2.0,52.8125,-114.503,430000
6762822564.0,3.0,2.3,1950.0,0.0,4.0,59.0,1.0,52.661,-114.475,408000
6762822797.0,3.0,1.0,1040.0,0.0,3.0,77.0,2.0,52.7826,-114.575,400000
6762823027.0,2.0,1.0,590.0,0.0,3.0,64.0,2.0,52.5664,-114.223,398000
6762823357.0,4.0,2.5,3140.0,0.0,3.0,75.0,2.0,52.5391,-114.533,389950
6762823462.0,3.0,1.0,1250.0,0.0,4.0,56.0,3.0,52.8332,-114.315,385000
6762823628.0,2.0,2.5,1230.0,0.0,3.0,66.0,1.0,52.8307,-114.495,380000
6762823629.0,5.0,3.5,2420.0,0.0,3.0,51.0,3.0,52.7541,-114.475,380000
6762823991.0,2.0,1.0,800.0,0.0,3.0,55.0,3.0,52.8866,-114.548,373500
6762824052.0,4.0,2.8,3150.0,0.0,4.0,57.0,3.0,52.5682,-114.386,370000
6762824390.0,3.0,1.0,1100.0,0.0,4.0,66.0,1.0,52.574,-114.521,361000
6762824533.0,3.0,1.5,1360.0,0.0,3.0,74.0,1.0,52.9261,-114.539,359000
6762824614.0,2.0,1.8,1060.0,0.0,3.0,55.0,1.0,52.9709,-114.279,356000
6762824635.0,3.0,2.3,1280.0,0.0,3.0,64.0,2.0,52.9214,-114.533,355000
6762824755.0,2.0,1.0,1060.0,0.0,3.0,51.0,3.0,52.8188,-114.484,353250
6762824757.0,1.0,1.0,550.0,0.0,3.0,59.0,2.0,52.846,-114.504,353000
6762825028.0,4.0,2.5,2052.0,0.0,3.0,73.0,1.0,52.5124,-114.485,349900
6762825059.0,3.0,1.0,1220.0,0.0,3.0,59.0,2.0,52.9617,-114.391,348580
6762825501.0,3.0,1.0,1070.0,0.0,5.0,62.0,1.0,52.9507,-114.51,337000
6762825754.0,5.0,2.3,2000.0,0.0,4.0,58.0,3.0,52.6591,-114.482,330000
6762825755.0,4.0,3.5,3150.0,0.0,3.0,53.0,3.0,52.6293,-114.352,330000
6762826171.0,3.0,2.5,1750.0,0.0,3.0,72.0,3.0,52.6615,-114.382,324000
6762826228.0,3.0,2.3,1347.0,0.0,3.0,64.0,1.0,52.9606,-114.481,321000
6762826244.0,3.0,2.0,1110.0,0.0,5.0,53.0,3.0,52.6756,-113.963,320000
6762826245.0,3.0,2.3,998.0,0.0,3.0,76.0,3.0,52.9283,-114.557,320000
6762826351.0,2.0,1.0,1070.0,0.0,5.0,55.0,3.0,52.737,-114.432,319950
6762826839.0,3.0,1.5,2320.0,0.0,3.0,66.0,1.0,52.9713,-114.169,307000
6762826889.0,4.0,1.8,2200.0,0.0,5.0,76.0,2.0,52.7245,-114.493,305000
6762827046.0,3.0,3.0,1860.0,0.0,5.0,73.0,1.0,52.7335,-114.445,301350
6762827066.0,6.0,2.0,2040.0,0.0,4.0,53.0,1.0,52.7219,-114.371,300000
6762827067.0,5.0,2.5,2760.0,0.0,3.0,66.0,1.0,52.7589,-114.511,300000
6762827352.0,4.0,2.0,980.0,0.0,5.0,66.0,2.0,52.6762,-113.963,295000
6762828168.0,1.0,0.8,1170.0,0.0,5.0,57.0,1.0,52.4953,-114.1,275000
6762828309.0,4.0,3.0,1990.0,0.0,3.0,73.0,3.0,52.5383,-114.55,273000
6762828382.0,2.0,1.5,840.0,0.0,3.0,78.0,3.0,52.9255,-114.494,270000
6762828908.0,3.0,2.5,1550.0,0.0,3.0,50.0,1.0,52.5828,-114.401,259000
6762829095.0,4.0,2.8,2570.0,0.0,3.0,53.0,2.0,52.488,-114.398,254500
6762829321.0,2.0,1.0,940.0,0.0,4.0,79.0,1.0,52.7114,-114.533,249950
6762829460.0,4.0,2.0,1580.0,0.0,3.0,78.0,2.0,52.5767,-114.494,245000
6762829563.0,4.0,2.5,1980.0,0.0,3.0,60.0,2.0,52.5197,-114.562,243500
6762829620.0,4.0,2.3,1720.0,0.0,4.0,53.0,1.0,52.5492,-114.575,240000
6762829785.0,2.0,1.0,740.0,0.0,2.0,68.0,2.0,52.7336,-114.552,235750
6762830333.0,3.0,1.0,910.0,0.0,2.0,72.0,2.0,52.7365,-114.528,219900
6762831121.0,3.0,1.0,870.0,0.0,3.0,71.0,3.0,52.599,-114.267,180000
6762831122.0,2.0,1.0,1400.0,0.0,3.0,74.0,1.0,52.7166,-114.409,180000
6762831123.0,4.0,1.5,1740.0,0.0,3.0,73.0,3.0,52.7087,-114.492,180000
6762831281.0,2.0,2.5,1160.0,0.0,3.0,64.0,3.0,52.7564,-114.556,168000
6762831423.0,2.0,1.0,820.0,0.0,3.0,75.0,2.0,52.7419,-114.519,150000
6762810440.0,4.0,3.5,4390.0,0.0,3.0,76.0,2.0,52.8162,-114.436,1610000
6762810747.0,4.0,3.0,3370.0,0.0,3.0,69.0,1.0,52.9073,-114.593,1330000
6762811000.0,4.0,3.5,4740.0,0.0,3.0,53.0,1.0,52.9079,-114.265,1200000
6762811342.0,3.0,4.0,4380.0,0.0,5.0,60.0,3.0,52.9467,-114.299,1050000
6762811597.0,4.0,3.0,3680.0,0.0,3.0,67.0,2.0,52.8627,-114.585,980000
6762811746.0,5.0,3.3,3400.0,0.0,3.0,76.0,3.0,52.8441,-114.326,950000
6762811802.0,4.0,2.0,2840.0,0.0,3.0,54.0,1.0,52.8537,-114.4,945000
6762812048.0,4.0,2.3,2530.0,0.0,5.0,60.0,3.0,52.7912,-114.342,902000
6762812056.0,3.0,3.5,4080.0,0.0,3.0,76.0,3.0,52.4904,-114.329,900000
6762813023.0,4.0,3.5,4220.0,0.0,3.0,76.0,1.0,52.4942,-114.377,799950
6762813144.0,4.0,2.8,3500.0,0.0,3.0,67.0,3.0,52.9118,-114.215,788600
6762813196.0,4.0,2.5,2380.0,0.0,4.0,79.0,1.0,52.7923,-114.306,782000
6762813844.0,3.0,2.5,2390.0,0.0,3.0,55.0,2.0,52.8917,-114.34,735000
6762814797.0,4.0,2.5,2560.0,0.0,4.0,51.0,3.0,52.8151,-114.182,675000
6762814895.0,4.0,2.0,1590.0,0.0,3.0,63.0,1.0,52.8706,-114.507,670500
6762814969.0,3.0,2.8,1800.0,0.0,4.0,66.0,2.0,52.7979,-114.368,665000
6762815028.0,3.0,1.8,1240.0,0.0,5.0,69.0,2.0,52.8097,-114.595,662990
6762815035.0,4.0,4.0,2290.0,0.0,5.0,79.0,3.0,52.8124,-114.574,661254
6762815368.0,4.0,2.8,2250.0,0.0,3.0,71.0,2.0,52.8706,-114.534,648475
6762815451.0,3.0,1.8,1620.0,0.0,5.0,52.0,2.0,52.9086,-114.558,641000
6762815756.0,3.0,2.5,2600.0,0.0,3.0,75.0,3.0,52.8523,-114.222,625000
6762816162.0,3.0,1.0,1230.0,0.0,4.0,64.0,1.0,52.8122,-114.386,607000
6762816174.0,3.0,1.0,1500.0,0.0,3.0,57.0,2.0,52.9018,-114.549,606000
6762816407.0,3.0,2.8,1960.0,0.0,5.0,80.0,1.0,52.9044,-114.543,599000
6762816465.0,2.0,1.5,1030.0,0.0,3.0,55.0,3.0,52.8755,-114.542,595000
6762816671.0,3.0,2.0,1670.0,0.0,3.0,78.0,1.0,52.9154,-114.563,585000
6762816783.0,3.0,2.5,1620.0,0.0,3.0,74.0,1.0,52.8981,-114.545,580000
6762817437.0,5.0,2.5,3840.0,0.0,3.0,73.0,1.0,52.5296,-114.532,556000
6762817501.0,4.0,2.0,3510.0,0.0,3.0,50.0,2.0,52.6766,-114.55,554820
6762817544.0,3.0,1.0,1430.0,0.0,4.0,75.0,2.0,52.9024,-114.486,552000
6762817575.0,3.0,2.5,2510.0,0.0,3.0,51.0,1.0,52.7504,-114.396,550000
6762817576.0,3.0,2.0,1830.0,0.0,5.0,63.0,2.0,52.7831,-114.371,550000
6762817745.0,4.0,3.0,2830.0,0.0,4.0,55.0,3.0,52.5225,-114.297,549900
6762818113.0,3.0,2.5,2210.0,0.0,3.0,68.0,1.0,52.9238,-114.32,535000
6762818245.0,4.0,1.8,1814.0,0.0,4.0,51.0,1.0,52.914,-114.471,530000
6762818371.0,1.0,0.8,820.0,0.0,3.0,50.0,1.0,52.7616,-113.954,527550
6762818389.0,3.0,1.8,1680.0,0.0,3.0,60.0,1.0,52.9154,-114.481,526000
6762818722.0,2.0,1.0,1680.0,0.0,4.0,51.0,2.0,52.78,-114.578,515000
6762819301.0,2.0,2.0,1140.0,0.0,3.0,57.0,1.0,52.9249,-114.4,498000
6762819875.0,3.0,1.0,1280.0,0.0,3.0,76.0,2.0,52.9027,-114.51,478000
6762820229.0,3.0,1.8,1620.0,0.0,3.0,63.0,1.0,52.8951,-114.341,467100
6762820261.0,4.0,2.8,2430.0,0.0,3.0,76.0,3.0,53.005,-114.329,465425
6762820359.0,3.0,1.8,1120.0,0.0,4.0,62.0,3.0,52.7745,-114.581,464600
6762820407.0,3.0,1.8,1300.0,0.0,5.0,70.0,3.0,52.904,-114.509,462000
6762820435.0,3.0,1.0,1670.0,0.0,4.0,55.0,1.0,52.9178,-114.57,460000
6762820941.0,3.0,2.0,1560.0,0.0,3.0,74.0,1.0,52.9192,-114.509,449950
6762821056.0,3.0,2.0,1630.0,0.0,3.0,68.0,1.0,52.7468,-114.383,445000
6762821211.0,4.0,2.5,2560.0,0.0,4.0,70.0,2.0,52.7525,-114.23,440000
6762821319.0,4.0,2.5,2380.0,0.0,3.0,50.0,1.0,52.7173,-114.334,439950
6762821566.0,4.0,1.8,1830.0,0.0,4.0,53.0,2.0,52.8028,-114.315,433000
6762822248.0,3.0,1.5,1110.0,0.0,4.0,54.0,3.0,52.906,-114.34,416000
6762822456.0,3.0,2.0,1650.0,0.0,3.0,76.0,1.0,52.9445,-114.421,410000
6762822706.0,4.0,3.0,4060.0,0.0,3.0,65.0,3.0,52.5359,-114.298,404000
6762822748.0,3.0,2.0,1540.0,0.0,3.0,59.0,2.0,52.7779,-114.188,402000
6762822982.0,3.0,1.8,2420.0,0.0,3.0,64.0,3.0,52.7243,-113.979,399500
6762823399.0,4.0,2.5,2440.0,0.0,3.0,73.0,1.0,52.6801,-114.316,388000
6762823564.0,3.0,1.0,1800.0,0.0,4.0,76.0,3.0,52.755,-114.568,383000
6762823750.0,2.0,1.0,800.0,0.0,3.0,79.0,2.0,52.921,-114.499,379000
6762823793.0,5.0,1.8,2120.0,0.0,4.0,56.0,2.0,52.9921,-114.525,377691
6762823829.0,2.0,2.5,750.0,0.0,3.0,75.0,2.0,52.8393,-114.5,375000
6762824408.0,3.0,2.0,1270.0,0.0,3.0,79.0,2.0,52.9234,-114.532,360000
6762824636.0,3.0,2.0,1220.0,0.0,3.0,56.0,3.0,52.9272,-114.531,355000
6762824726.0,3.0,2.0,1370.0,0.0,5.0,50.0,3.0,52.6167,-114.271,354800
6762824841.0,3.0,1.0,1010.0,0.0,4.0,61.0,1.0,52.9767,-114.511,350000
6762825556.0,4.0,2.5,1750.0,0.0,4.0,77.0,1.0,52.6747,-114.327,335000
6762825668.0,4.0,2.5,2210.0,0.0,4.0,78.0,1.0,52.7215,-114.418,334000
6762825998.0,3.0,1.0,1920.0,0.0,3.0,70.0,2.0,52.7493,-114.464,325000
6762826862.0,2.0,1.0,780.0,0.0,4.0,55.0,3.0,52.9683,-114.264,306000
6762827068.0,4.0,2.5,1960.0,0.0,3.0,66.0,2.0,52.6134,-114.358,300000
6762827069.0,2.0,1.0,1340.0,0.0,3.0,70.0,3.0,52.7394,-114.434,300000
6762828169.0,4.0,1.5,1930.0,0.0,3.0,80.0,1.0,52.575,-114.486,275000
6762828931.0,3.0,1.8,1620.0,0.0,3.0,70.0,1.0,52.5935,-114.242,258000
6762829009.0,3.0,2.0,1490.0,0.0,3.0,57.0,1.0,52.6262,-114.379,255000
6762829549.0,4.0,1.0,1450.0,0.0,3.0,55.0,3.0,52.7272,-114.538,244000
6762829792.0,4.0,2.5,1810.0,0.0,3.0,77.0,3.0,52.5772,-114.3,235000
6762829793.0,2.0,1.0,1140.0,0.0,3.0,54.0,2.0,52.7794,-114.562,235000
6762830128.0,2.0,1.0,1300.0,0.0,4.0,53.0,2.0,52.5521,-114.093,225000
6762830362.0,3.0,1.0,960.0,0.0,5.0,66.0,3.0,52.4251,-114.191,218000
6762830781.0,4.0,1.0,1350.0,0.0,3.0,60.0,1.0,52.6569,-114.387,200000
6762831185.0,2.0,1.0,1300.0,0.0,5.0,69.0,1.0,52.557,-114.457,175000
6762831449.0,3.0,1.0,1700.0,0.0,3.0,58.0,3.0,52.7199,-114.527,149000
6762831513.0,3.0,1.0,1080.0,0.0,3.0,67.0,2.0,52.55,-114.468,132500
6762831601.0,2.0,1.0,580.0,0.0,3.0,65.0,2.0,52.7152,-114.441,90000
6762831615.0,1.0,0.8,430.0,0.0,2.0,71.0,3.0,52.8799,-114.099,80000
6762810219.0,5.0,4.0,4580.0,1.0,3.0,69.0,2.0,52.7982,-114.249,2000000
6762810392.0,4.0,4.3,5584.0,0.0,3.0,67.0,3.0,52.8413,-114.142,1680000
6762812773.0,4.0,2.5,3670.0,0.0,3.0,59.0,3.0,52.8154,-114.27,820000
6762819062.0,2.0,1.0,1010.0,0.0,5.0,54.0,2.0,52.9146,-114.507,501000
6762819326.0,3.0,2.5,1740.0,0.0,4.0,62.0,1.0,52.8083,-114.191,496700
6762819857.0,3.0,1.0,1370.0,0.0,3.0,56.0,2.0,52.8919,-114.541,479000
6762821201.0,3.0,2.5,2460.0,0.0,3.0,59.0,2.0,52.7715,-114.074,440500
6762824015.0,4.0,1.8,1960.0,0.0,5.0,66.0,2.0,52.6787,-113.962,372000
6762825093.0,4.0,1.5,2670.0,0.0,3.0,57.0,1.0,52.4959,-114.405,347000
6762829461.0,3.0,1.8,1260.0,0.0,3.0,75.0,3.0,52.615,-114.221,245000
6762830863.0,2.0,1.0,720.0,0.0,5.0,74.0,1.0,52.7063,-114.367,199000
6762814798.0,3.0,3.0,2980.0,0.0,3.0,76.0,1.0,52.9618,-114.329,675000
6762824633.0,3.0,2.5,1620.0,0.0,5.0,50.0,2.0,53.0008,-114.525,355300
6762825999.0,4.0,3.5,2630.0,0.0,3.0,62.0,1.0,52.6655,-114.462,325000
6762827353.0,3.0,2.5,1560.0,0.0,3.0,68.0,3.0,52.6138,-114.216,295000
6762830912.0,3.0,1.8,1570.0,0.0,3.0,54.0,2.0,52.4316,-114.196,195000
6762812208.0,3.0,2.0,2130.0,0.0,4.0,62.0,1.0,52.9789,-114.313,880000
6762814543.0,4.0,2.5,2700.0,0.0,3.0,61.0,1.0,52.9341,-114.306,690000
6762820436.0,2.0,1.5,2730.0,0.0,4.0,64.0,2.0,52.9998,-114.088,460000
6762823719.0,3.0,1.5,1690.0,0.0,4.0,53.0,2.0,52.969,-114.443,379950
6762824053.0,3.0,2.5,1780.0,0.0,3.0,57.0,2.0,52.9646,-114.498,370000
6762825116.0,4.0,2.5,2100.0,0.0,3.0,78.0,1.0,52.6624,-114.375,346000
6762828140.0,3.0,1.0,1140.0,0.0,3.0,75.0,3.0,52.7835,-114.552,276000
6762831230.0,3.0,1.0,1140.0,0.0,3.0,69.0,2.0,52.4929,-114.465,172500
6762810312.0,4.0,3.3,4060.0,0.0,3.0,51.0,2.0,52.811,-114.436,1800000
6762810360.0,5.0,4.5,4590.0,0.0,3.0,59.0,3.0,52.894,-114.39,1710000
6762810406.0,4.0,3.5,3080.0,0.0,3.0,57.0,2.0,52.8717,-114.601,1660000
6762810447.0,3.0,3.3,3790.0,0.0,3.0,52.0,1.0,52.954,-114.563,1600000
6762810487.0,4.0,3.8,3070.0,0.0,5.0,75.0,3.0,52.863,-114.473,1570000
6762810683.0,4.0,3.8,3160.0,0.0,3.0,79.0,3.0,52.7923,-114.411,1380000
6762811107.0,4.0,3.0,5940.0,0.0,3.0,64.0,2.0,52.7743,-114.06,1150000
6762811206.0,3.0,2.8,2640.0,0.0,5.0,79.0,1.0,52.8632,-114.471,1100000
6762811343.0,4.0,2.5,2920.0,0.0,3.0,68.0,2.0,52.8247,-114.478,1050000
6762811548.0,3.0,2.3,2510.0,0.0,5.0,63.0,3.0,52.8796,-114.581,994000
6762811653.0,5.0,3.0,3480.0,0.0,4.0,58.0,3.0,52.8057,-114.406,970000
6762811677.0,3.0,3.8,3250.0,0.0,4.0,52.0,1.0,52.8781,-114.595,967500
6762811702.0,5.0,4.0,3720.0,0.0,3.0,80.0,3.0,52.8256,-114.216,960000
6762811793.0,4.0,2.3,2290.0,0.0,3.0,53.0,3.0,52.8178,-114.392,949880
6762812408.0,4.0,3.0,3720.0,0.0,3.0,65.0,2.0,52.9207,-114.351,857000
6762812666.0,4.0,2.5,1850.0,0.0,3.0,63.0,1.0,52.8835,-114.309,830000
6762812966.0,4.0,2.5,2680.0,0.0,3.0,78.0,3.0,52.9135,-114.377,800000
6762813213.0,3.0,3.0,2520.0,0.0,3.0,76.0,1.0,52.8663,-114.561,780000
6762813477.0,4.0,2.5,3330.0,0.0,3.0,59.0,1.0,52.909,-114.343,760000
6762813566.0,3.0,2.5,2610.0,0.0,3.0,68.0,1.0,52.925,-114.37,754950
6762813587.0,2.0,2.0,1880.0,0.0,3.0,62.0,1.0,52.8538,-114.501,751750
6762813845.0,5.0,2.8,3390.0,0.0,3.0,54.0,1.0,52.8277,-114.171,735000
6762813896.0,3.0,2.5,2330.0,0.0,3.0,63.0,1.0,52.9035,-114.595,732000
6762813907.0,3.0,2.0,1840.0,0.0,5.0,73.0,2.0,52.9162,-114.585,730001
6762813980.0,4.0,2.5,2740.0,0.0,4.0,50.0,1.0,52.8111,-114.218,725000
6762813981.0,3.0,1.5,2500.0,0.0,3.0,72.0,3.0,52.8867,-114.548,725000
6762814152.0,2.0,2.5,2160.0,0.0,3.0,73.0,1.0,52.9317,-114.213,715000
6762814603.0,4.0,3.0,3000.0,0.0,3.0,66.0,2.0,52.8044,-114.497,688000
6762814627.0,3.0,2.5,2810.0,0.0,3.0,69.0,2.0,52.7764,-114.381,685000
6762814799.0,3.0,2.5,2540.0,0.0,4.0,76.0,1.0,52.9475,-114.554,675000
6762815728.0,3.0,3.5,2710.0,0.0,3.0,72.0,3.0,52.7659,-114.262,627000
6762816654.0,3.0,2.3,2370.0,0.0,3.0,79.0,3.0,52.8664,-114.174,587000
6762816672.0,3.0,1.8,1850.0,0.0,4.0,58.0,3.0,52.7908,-114.272,585000
6762817056.0,3.0,1.8,1930.0,0.0,3.0,69.0,1.0,52.9992,-114.318,570000
6762817121.0,5.0,4.5,4850.0,0.0,3.0,79.0,1.0,52.5481,-114.534,569950
6762817942.0,4.0,4.3,1960.0,0.0,3.0,74.0,2.0,52.8149,-114.574,540000
6762818114.0,2.0,1.0,1040.0,0.0,3.0,75.0,1.0,52.9074,-114.474,535000
6762818115.0,4.0,2.5,2340.0,0.0,3.0,60.0,3.0,52.7417,-114.569,535000
6762818342.0,3.0,1.0,1210.0,0.0,4.0,71.0,2.0,52.9029,-114.553,529000
6762818372.0,3.0,1.8,2310.0,0.0,3.0,58.0,1.0,52.7706,-114.256,527500
6762818414.0,5.0,3.0,2750.0,0.0,5.0,72.0,1.0,52.9145,-114.503,525000
6762818723.0,4.0,2.5,3200.0,0.0,3.0,66.0,1.0,52.7312,-114.34,515000
6762819078.0,3.0,2.3,1760.0,0.0,3.0,51.0,3.0,52.8054,-114.203,500000
6762819230.0,3.0,3.5,1820.0,0.0,3.0,79.0,3.0,52.826,-114.488,499950
6762819347.0,4.0,2.3,1940.0,0.0,4.0,75.0,2.0,52.8242,-114.325,495000
6762819348.0,3.0,2.5,1750.0,0.0,3.0,50.0,1.0,52.7832,-114.472,495000
6762819586.0,3.0,2.5,1590.0,0.0,3.0,67.0,1.0,52.9072,-114.583,488000
6762819766.0,3.0,1.0,1150.0,0.0,3.0,72.0,2.0,52.7963,-114.569,480000
6762819893.0,4.0,2.8,1720.0,0.0,3.0,58.0,1.0,52.7758,-114.458,477000
6762819932.0,3.0,2.0,1230.0,0.0,4.0,77.0,1.0,52.9317,-114.317,475000
6762819933.0,4.0,3.5,3400.0,0.0,3.0,79.0,2.0,52.6635,-114.639,475000
6762820209.0,2.0,1.0,1160.0,0.0,4.0,70.0,3.0,52.92,-114.482,468000
6762820268.0,3.0,2.0,1560.0,0.0,5.0,70.0,3.0,52.9594,-114.376,465000
6762820437.0,3.0,3.5,1600.0,0.0,3.0,80.0,3.0,52.9165,-114.553,460000
6762820566.0,3.0,1.8,1840.0,0.0,5.0,61.0,3.0,52.7849,-114.501,457500
6762820602.0,3.0,2.5,2420.0,0.0,3.0,79.0,3.0,52.7682,-114.061,455600
6762820603.0,3.0,2.0,1460.0,0.0,4.0,73.0,3.0,52.9071,-114.346,455500
6762820762.0,4.0,3.3,2510.0,0.0,3.0,59.0,3.0,52.7328,-114.36,450800
6762820774.0,4.0,2.5,2520.0,0.0,3.0,67.0,3.0,52.9533,-114.149,450000
